"","Date","spx","dax","ftse","nikkei"
"880","1997-05-21",839.349975585938,3600.39990234375,4642,19841.98046875
"881","1997-05-22",835.659973144531,3575.43994140625,4651.7998046875,19877.390625
"882","1997-05-23",847.030029296875,3621.71997070312,4661.7998046875,20009
"883","1997-05-26",847.030029296875,3669.31005859375,4661.7998046875,20043.5
"884","1997-05-27",849.710021972656,3665.42993164062,4681.60009765625,19889.890625
"885","1997-05-28",847.210021972656,3626.60009765625,4677.5,20351.33984375
"886","1997-05-29",844.080017089844,3635.3798828125,4672.2998046875,20312.23046875
"887","1997-05-30",848.280029296875,3562.72998046875,4621.2998046875,20068.810546875
"888","1997-06-02",846.359985351562,3596.39990234375,4562.7998046875,20451.849609375
"889","1997-06-03",845.47998046875,3655.59008789062,4557.7998046875,20563.16015625
"890","1997-06-04",840.109985351562,3651.59008789062,4557.10009765625,20611.560546875
"891","1997-06-05",843.429992675781,3684.60009765625,4576.2001953125,20488.150390625
"892","1997-06-06",858.010009765625,3700.53002929688,4645,20485.75
"893","1997-06-09",862.909973144531,3668.61010742188,4686.7001953125,20223.8203125
"894","1997-06-10",865.27001953125,3671.15991210938,4739.60009765625,20532.55078125
"895","1997-06-11",869.570007324219,3671.8701171875,4724.7998046875,20289.9296875
"896","1997-06-12",883.460021972656,3737.15991210938,4757.39990234375,20564.4609375
"897","1997-06-13",893.27001953125,3752.3701171875,4783.10009765625,20528.349609375
"898","1997-06-16",893.900024414062,3750.02001953125,4745.10009765625,20681.0703125
"899","1997-06-17",894.419982910156,3721.17993164062,4682.2001953125,20593.66015625
"900","1997-06-18",889.059997558594,3730.56005859375,4657,20497.849609375
"901","1997-06-19",897.989990234375,3777.56005859375,4653.7001953125,20507.849609375
"902","1997-06-20",898.700012207031,3788.5400390625,4593.89990234375,20385.5390625
"903","1997-06-23",878.619995117188,3748.7900390625,4575.7998046875,20436.140625
"904","1997-06-24",896.340026855469,3761.07006835938,4596.2998046875,20341.9296875
"905","1997-06-25",888.989990234375,3819.52001953125,4640,20679.26953125
"906","1997-06-26",883.679992675781,3820.15991210938,4657.89990234375,20624.759765625
"907","1997-06-27",887.299987792969,3809.919921875,4640.2998046875,20523.75
"908","1997-06-30",885.140014648438,3766.88989257812,4604.60009765625,20604.9609375
"909","1997-07-01",891.030029296875,3834.84008789062,4728.2998046875,20175.51953125
"910","1997-07-02",904.030029296875,3867.53002929688,4751.39990234375,20196.419921875
"911","1997-07-03",916.919982910156,3939.72998046875,4831.7001953125,20121.41015625
"912","1997-07-04",916.919982910156,3946.72998046875,4812.7998046875,19968
"913","1997-07-07",912.200012207031,4003.35009765625,4810.7001953125,19705.169921875
"914","1997-07-08",918.75,4030.10009765625,4758.5,19853.890625
"915","1997-07-09",907.539978027344,4026.96997070312,4762.39990234375,19697.169921875
"916","1997-07-10",913.780029296875,4000.64990234375,4767.7998046875,19754.779296875
"917","1997-07-11",916.679992675781,4074.30004882812,4799.5,19875.490234375
"918","1997-07-14",918.380004882812,4142.18994140625,4857.39990234375,20228.720703125
"919","1997-07-15",925.760009765625,4139.68017578125,4899.2998046875,20069.41015625
"920","1997-07-16",936.590026855469,4223.68994140625,4964.2001953125,20358.740234375
"921","1997-07-17",931.609985351562,4203.91015625,4949,20519.25
"922","1997-07-18",915.299987792969,4131.93994140625,4877.2001953125,20249.3203125
"923","1997-07-21",912.940002441406,4139.9599609375,4805.7001953125,20249.3203125
"924","1997-07-22",933.97998046875,4297.64013671875,4846.7001953125,20157.01953125
"925","1997-07-23",936.559997558594,4384.81982421875,4874.5,20130.509765625
"926","1997-07-24",940.299987792969,4320.52001953125,4862.89990234375,20286.23046875
"927","1997-07-25",938.789978027344,4368.5400390625,4851.5,20389.5390625
"928","1997-07-28",936.450012207031,4400.2998046875,4862.60009765625,20575.259765625
"929","1997-07-29",942.289978027344,4377.7001953125,4876.60009765625,20402.740234375
"930","1997-07-30",952.289978027344,4458.66015625,4927.2998046875,20212.8203125
"931","1997-07-31",954.309997558594,4405.52001953125,4907.5,20331.4296875
"932","1997-08-01",947.140014648438,4336.97998046875,4899.2998046875,19804.380859375
"933","1997-08-04",950.299987792969,4302.5,4895.7001953125,19668.0703125
"934","1997-08-05",952.369995117188,4325.85986328125,4960.60009765625,19514.44921875
"935","1997-08-06",960.320007324219,4364.25,5026.2001953125,19702.0703125
"936","1997-08-07",951.190002441406,4428.080078125,5086.7998046875,19475.849609375
"937","1997-08-08",933.539978027344,4342.31005859375,5031.2998046875,19604.4609375
"938","1997-08-11",937,4333.14990234375,5031.89990234375,18824.1796875
"939","1997-08-12",926.530029296875,4377.509765625,5075.7998046875,19099.109375
"940","1997-08-13",922.02001953125,4237.06005859375,5003.60009765625,19008.599609375
"941","1997-08-14",924.77001953125,4195.52978515625,4991.2998046875,19222.619140625
"942","1997-08-15",900.809997558594,4077.59008789062,4865.7998046875,19326.029296875
"943","1997-08-18",912.489990234375,4080.55004882812,4835,19041.099609375
"944","1997-08-19",926.010009765625,4190.4501953125,4914.2001953125,18961
"945","1997-08-20",939.349975585938,4251.93017578125,4958.39990234375,19252.23046875
"946","1997-08-21",925.049987792969,4204.81005859375,4978,19157.119140625
"947","1997-08-22",923.539978027344,4090.13989257812,4901.10009765625,18650.169921875
"948","1997-08-25",920.159973144531,4076.75,4901.10009765625,18656.169921875
"949","1997-08-26",913.02001953125,3993.69995117188,4886.2998046875,18814.98046875
"950","1997-08-27",913.700012207031,3992.03002929688,4906.89990234375,18441.939453125
"951","1997-08-28",903.669982910156,3897.42993164062,4845.39990234375,18451.44921875
"952","1997-08-29",899.469970703125,3919.7900390625,4817.5,18229.419921875
"953","1997-09-01",899.469970703125,4001.81005859375,4870.2001953125,17974.30078125
"954","1997-09-02",927.580017089844,4127.27978515625,4952.2001953125,18232.51953125
"955","1997-09-03",927.859985351562,4062.1298828125,4976.89990234375,18735.169921875
"956","1997-09-04",930.869995117188,4093.42993164062,4991.2998046875,18615.060546875
"957","1997-09-05",929.049987792969,4073.7099609375,4994.2001953125,18650.169921875
"958","1997-09-08",931.200012207031,4131.259765625,4985.2001953125,18633.859375
"959","1997-09-09",933.619995117188,4104.56982421875,4950.5,18695.970703125
"960","1997-09-10",919.030029296875,4028,4905.2001953125,18704.76953125
"961","1997-09-11",912.590026855469,3890.23999023438,4854.7998046875,18282.23046875
"962","1997-09-12",923.909973144531,3796.61010742188,4848.2001953125,17965.80078125
"963","1997-09-15",919.77001953125,3869.53002929688,4902.89990234375,17965.80078125
"964","1997-09-16",945.640014648438,3995.68994140625,4976.39990234375,17974.5
"965","1997-09-17",943,3970.43994140625,5013.10009765625,17683.26953125
"966","1997-09-18",947.289978027344,4004.0400390625,5046.2001953125,17930.08984375
"967","1997-09-19",950.510009765625,3983.06005859375,5023.7998046875,18058.2109375
"968","1997-09-22",955.429992675781,4096.85009765625,5075.7001953125,18201.3203125
"969","1997-09-23",951.929992675781,4091.77001953125,5027.5,18201.3203125
"970","1997-09-24",944.47998046875,4150.9501953125,5077.2001953125,18420.080078125
"971","1997-09-25",937.909973144531,4104.93017578125,5065.5,18341.9609375
"972","1997-09-26",945.219970703125,4135.08984375,5226.2998046875,17994.7109375
"973","1997-09-29",953.340026855469,4116.52001953125,5220.2998046875,17987.2109375
"974","1997-09-30",947.280029296875,4154.89013671875,5244.2001953125,17887.7109375
"975","1997-10-01",955.409973144531,4262.97998046875,5317.10009765625,17842.16015625
"976","1997-10-02",960.460021972656,4266.169921875,5296.10009765625,17455.0390625
"977","1997-10-03",965.030029296875,4266.169921875,5330.7998046875,17647.44921875
"978","1997-10-06",972.690002441406,4326.35009765625,5300,17824.779296875
"979","1997-10-07",983.119995117188,4311.1298828125,5305.60009765625,17511.189453125
"980","1997-10-08",973.840026855469,4267.39990234375,5262.10009765625,17619.1796875
"981","1997-10-09",970.619995117188,4179.919921875,5217.7998046875,17376.919921875
"982","1997-10-10",966.97998046875,4164.6201171875,5227.2998046875,17376.919921875
"983","1997-10-13",968.099975585938,4225.27001953125,5300.10009765625,17204.69921875
"984","1997-10-14",970.280029296875,4215.22998046875,5298.89990234375,17306.390625
"985","1997-10-15",965.719970703125,4168.6201171875,5263.7001953125,17331.369140625
"986","1997-10-16",955.25,4149.919921875,5287.89990234375,17707.490234375
"987","1997-10-17",944.159973144531,4049.15991210938,5271.10009765625,17478.419921875
"988","1997-10-20",955.609985351562,4069.25,5211,17294.509765625
"989","1997-10-21",972.280029296875,4172.47021484375,5225.89990234375,17210.08984375
"990","1997-10-22",968.489990234375,4124.85986328125,5148.7998046875,17687.609375
"991","1997-10-23",950.690002441406,3976.3798828125,4991.5,17151.55078125
"992","1997-10-24",941.640014648438,3981.43994140625,4970.2001953125,17363.740234375
"993","1997-10-27",876.989990234375,3871.38989257812,4840.7001953125,17038.359375
"994","1997-10-28",921.849975585938,3645.68994140625,4755.39990234375,16312.6904296875
"995","1997-10-29",919.159973144531,3806.65991210938,4871.7998046875,16857.0390625
"996","1997-10-30",903.679992675781,3748.8798828125,4801.89990234375,16364.9404296875
"997","1997-10-31",914.619995117188,3753.65991210938,4842.2998046875,16458.939453125
"998","1997-11-03",938.989990234375,3847.72998046875,4906.39990234375,16458.939453125
"999","1997-11-04",940.760009765625,3784.80004882812,4897.39990234375,16500.099609375
"1000","1997-11-05",942.760009765625,3841.38989257812,4908.2998046875,16448.05078125
"1001","1997-11-06",938.030029296875,3813.8798828125,4863.7998046875,16533.869140625
"1002","1997-11-07",927.510009765625,3715.3798828125,4764.39990234375,15836.3603515625
"1003","1997-11-10",921.130004882812,3728.3701171875,4806.7998046875,15697.2001953125
"1004","1997-11-11",923.780029296875,3734.7900390625,4793.7001953125,15867.23046875
"1005","1997-11-12",905.960021972656,3697.47998046875,4720.39990234375,15434.169921875
"1006","1997-11-13",916.659973144531,3701.93994140625,4711,15427.26953125
"1007","1997-11-14",928.349975585938,3676.64990234375,4741.7998046875,15082.51953125
"1008","1997-11-17",946.200012207031,3816.7099609375,4867,16283.3203125
"1009","1997-11-18",938.22998046875,3844.13989257812,4845.39990234375,16726.5703125
"1010","1997-11-19",944.590026855469,3876.89990234375,4830.10009765625,15842.4599609375
"1011","1997-11-20",958.97998046875,3931.81005859375,4908.39990234375,16308.490234375
"1012","1997-11-21",963.090026855469,3941.90991210938,4985.7998046875,16721.580078125
"1013","1997-11-24",946.669982910156,3832.10009765625,4898.60009765625,16721.580078125
"1014","1997-11-25",950.820007324219,3850.13989257812,4863.5,15867.5302734375
"1015","1997-11-26",951.640014648438,3926.92993164062,4891.2001953125,16045.5498046875
"1016","1997-11-27",951.640014648438,3961.96997070312,4889,16603.19921875
"1017","1997-11-28",955.400024414062,3972.080078125,4831.7998046875,16636.259765625
"1018","1997-12-01",974.77001953125,4125.919921875,4921.7998046875,17007.58984375
"1019","1997-12-02",971.679992675781,4096.39990234375,4977.60009765625,16910.2890625
"1020","1997-12-03",976.77001953125,4074.55004882812,4970.7001953125,16585.509765625
"1021","1997-12-04",973.099975585938,4159.72021484375,5082.2998046875,16306.7900390625
"1022","1997-12-05",983.789978027344,4191.81005859375,5142.89990234375,16424.48046875
"1023","1997-12-08",982.369995117188,4208.14013671875,5187.39990234375,16131.5703125
"1024","1997-12-09",975.780029296875,4187.1298828125,5177.10009765625,16686.509765625
"1025","1997-12-10",969.789978027344,4116.7001953125,5130.7001953125,16478.119140625
"1026","1997-12-11",954.940002441406,4016.69995117188,5035.89990234375,16050.150390625
"1027","1997-12-12",953.390014648438,4061.90991210938,5045.2001953125,15904.2998046875
"1028","1997-12-15",963.390014648438,4029.080078125,5121.7998046875,15909.3896484375
"1029","1997-12-16",968.039978027344,4150.31005859375,5203.39990234375,15985.2099609375
"1030","1997-12-17",965.539978027344,4154.56982421875,5190.7998046875,16541.060546875
"1031","1997-12-18",955.299987792969,4162.919921875,5168.2998046875,16161.6396484375
"1032","1997-12-19",946.780029296875,4055.35009765625,5020.2001953125,15314.8896484375
"1033","1997-12-22",953.700012207031,4125.5400390625,5018.2001953125,14799.400390625
"1034","1997-12-23",939.130004882812,4132.7900390625,5049.7998046875,14799.400390625
"1035","1997-12-24",932.700012207031,4132.7900390625,5013.89990234375,14924.98046875
"1036","1997-12-25",932.700012207031,4132.7900390625,5013.89990234375,15300.099609375
"1037","1997-12-26",936.460021972656,4132.7900390625,5013.89990234375,14802.599609375
"1038","1997-12-29",953.349975585938,4266.02001953125,5112.39990234375,14775.2197265625
"1039","1997-12-30",970.840026855469,4224.2998046875,5132.39990234375,15258.740234375
"1040","1997-12-31",970.429992675781,4224.2998046875,5135.5,15258.740234375
"1041","1998-01-01",970.429992675781,4224.2998046875,5135.5,15258.740234375
"1042","1998-01-02",975.039978027344,4364.31982421875,5193.5,15258.740234375
"1043","1998-01-05",977.070007324219,4416.9501953125,5262.5,14956.83984375
"1044","1998-01-06",966.580017089844,4360.0498046875,5264.39990234375,14896.400390625
"1045","1998-01-07",964,4339.97998046875,5224.10009765625,15028.169921875
"1046","1998-01-08",956.049987792969,4293.64013671875,5237.10009765625,15019.1796875
"1047","1998-01-09",927.690002441406,4237.75,5138.2998046875,14995.099609375
"1048","1998-01-12",939.210021972656,4134.64013671875,5068.7998046875,14664.4404296875
"1049","1998-01-13",952.119995117188,4150.009765625,5083.89990234375,14755.9404296875
"1050","1998-01-14",957.940002441406,4145.41015625,5106.89990234375,15121.98046875
"1051","1998-01-15",950.72998046875,4140.22021484375,5165.7998046875,15121.98046875
"1052","1998-01-16",961.510009765625,4216.240234375,5263.10009765625,16046.4501953125
"1053","1998-01-19",961.510009765625,4290.0498046875,5273.60009765625,16262.0400390625
"1054","1998-01-20",978.599975585938,4310.830078125,5278.2001953125,16366.5302734375
"1055","1998-01-21",970.809997558594,4250.47021484375,5272.2998046875,16684.419921875
"1056","1998-01-22",963.039978027344,4238.77001953125,5253.10009765625,16405.689453125
"1057","1998-01-23",957.590026855469,4222.16015625,5181.39990234375,16789.109375
"1058","1998-01-26",956.950012207031,4266.33984375,5237.2001953125,17073.330078125
"1059","1998-01-27",969.02001953125,4316.0498046875,5326.2998046875,16981.619140625
"1060","1998-01-28",977.460021972656,4385.2900390625,5372.60009765625,16973.830078125
"1061","1998-01-29",985.489990234375,4444.52978515625,5422.39990234375,17014.58984375
"1062","1998-01-30",980.280029296875,4442.52978515625,5458.5,16628.470703125
"1063","1998-02-02",1001.27001953125,4529.8798828125,5599,16776.8203125
"1064","1998-02-03",1006,4529.18017578125,5612.7998046875,17022.98046875
"1065","1998-02-04",1006.90002441406,4509.25,5595.7998046875,16882.619140625
"1066","1998-02-05",1003.53997802734,4494.72021484375,5606.39990234375,17003.30078125
"1067","1998-02-06",1012.46002197266,4536.91015625,5629.7001953125,17040.060546875
"1068","1998-02-09",1010.73999023438,4519.56005859375,5600.89990234375,17205
"1069","1998-02-10",1019.01000976562,4558.6201171875,5613.2998046875,17205.08984375
"1070","1998-02-11",1020.01000976562,4552.4599609375,5607.89990234375,17205.08984375
"1071","1998-02-12",1024.14001464844,4509.3701171875,5552.5,17174.9296875
"1072","1998-02-13",1020.09002685547,4522.419921875,5582.2998046875,16791.009765625
"1073","1998-02-16",1020.09002685547,4535.56005859375,5619.89990234375,16775.51953125
"1074","1998-02-17",1022.76000976562,4627.419921875,5709.5,16790.7109375
"1075","1998-02-18",1032.07995605469,4611.66015625,5723.39990234375,16613.890625
"1076","1998-02-19",1028.28002929688,4581.080078125,5718.5,16616.48046875
"1077","1998-02-20",1034.2099609375,4583.02978515625,5751.60009765625,16756.240234375
"1078","1998-02-23",1038.14001464844,4610.66015625,5702.7998046875,16609.490234375
"1079","1998-02-24",1030.56005859375,4604.5498046875,5651,16198
"1080","1998-02-25",1042.90002441406,4704.580078125,5745.10009765625,16360.6396484375
"1081","1998-02-26",1048.67004394531,4695.77978515625,5764.7998046875,16501.69921875
"1082","1998-02-27",1049.33996582031,4693.85986328125,5767.2998046875,16831.669921875
"1083","1998-03-02",1047.69995117188,4781.6201171875,5820.60009765625,17264.33984375
"1084","1998-03-03",1052.02001953125,4759.6201171875,5807.7001953125,17168.330078125
"1085","1998-03-04",1047.32995605469,4690.52001953125,5733.10009765625,17095.599609375
"1086","1998-03-05",1035.05004882812,4676.419921875,5695.60009765625,16848.55078125
"1087","1998-03-06",1055.68994140625,4762.7099609375,5782.89990234375,17131.970703125
"1088","1998-03-09",1052.31005859375,4828.89013671875,5818.89990234375,16972.529296875
"1089","1998-03-10",1064.25,4852.22021484375,5828.5,16982.8203125
"1090","1998-03-11",1068.46997070312,4862.41015625,5829.7998046875,16756.140625
"1091","1998-03-12",1069.92004394531,4838.669921875,5794.7998046875,16575.220703125
"1092","1998-03-13",1068.60998535156,4872.240234375,5782.2998046875,17060.140625
"1093","1998-03-16",1079.27001953125,4905.58984375,5785.10009765625,16861.140625
"1094","1998-03-17",1080.44995117188,4945.91015625,5834.89990234375,16997.19921875
"1095","1998-03-18",1085.52001953125,4908.5498046875,5903.60009765625,16619.6796875
"1096","1998-03-19",1089.73999023438,4949.91015625,5997.89990234375,16679.01953125
"1097","1998-03-20",1099.16003417969,5045.16015625,5956.2998046875,16830.470703125
"1098","1998-03-23",1095.55004882812,5014.1298828125,5947,16868.830078125
"1099","1998-03-24",1105.65002441406,5064.35009765625,5983.7001953125,16606.390625
"1100","1998-03-25",1101.93005371094,5114.1298828125,5967.89990234375,16658.33984375
"1101","1998-03-26",1100.80004882812,5029,5905.60009765625,16980.619140625
"1102","1998-03-27",1095.43994140625,5066.89990234375,5939.2998046875,16739.259765625
"1103","1998-03-30",1093.59997558594,5069.89013671875,5911.89990234375,16263.0400390625
"1104","1998-03-31",1101.75,5097.25,5932.2001953125,16527.169921875
"1105","1998-04-01",1108.15002441406,5135.35009765625,6017.60009765625,16241.66015625
"1106","1998-04-02",1120.01000976562,5179.0400390625,6052.7998046875,15702.900390625
"1107","1998-04-03",1122.69995117188,5254.31982421875,6064.2001953125,15517.7802734375
"1108","1998-04-06",1121.38000488281,5345.89013671875,6105.7998046875,15705.990234375
"1109","1998-04-07",1109.55004882812,5309.669921875,6094,15978.7197265625
"1110","1998-04-08",1101.65002441406,5267.35009765625,6055.2001953125,16376.6201171875
"1111","1998-04-09",1110.67004394531,5312.25,6105.5,16536.66015625
"1112","1998-04-10",1110.67004394531,5312.25,6105.5,16481.119140625
"1113","1998-04-13",1109.68994140625,5312.25,6105.5,16317.580078125
"1114","1998-04-14",1115.75,5367.97998046875,6104.10009765625,16277.3203125
"1115","1998-04-15",1119.31994628906,5359.240234375,6074.10009765625,16299.2998046875
"1116","1998-04-16",1108.17004394531,5292.97021484375,6002,15883.76953125
"1117","1998-04-17",1122.71997070312,5326.6298828125,5922.2001953125,15703.7998046875
"1118","1998-04-20",1123.65002441406,5407.93017578125,5954.10009765625,15697.099609375
"1119","1998-04-21",1126.67004394531,5373.7998046875,5955,15825.669921875
"1120","1998-04-22",1130.5400390625,5312.27978515625,5931.2001953125,15761.5400390625
"1121","1998-04-23",1119.57995605469,5262.56982421875,5898.10009765625,15761.6904296875
"1122","1998-04-24",1107.90002441406,5144.419921875,5863.89990234375,16011.240234375
"1123","1998-04-27",1086.5400390625,5002.7099609375,5722.39990234375,15649.9501953125
"1124","1998-04-28",1085.10998535156,5110.8798828125,5806.60009765625,15395.4296875
"1125","1998-04-29",1094.61999511719,5083.7998046875,5833.10009765625,15395.4296875
"1126","1998-04-30",1111.75,5241.22998046875,5928.39990234375,15641.259765625
"1127","1998-05-01",1121,5241.22998046875,6010.2998046875,15601.099609375
"1128","1998-05-04",1122.06994628906,5337.75,6010.2998046875,15601.099609375
"1129","1998-05-05",1115.5,5226.2001953125,5986.5,15601.099609375
"1130","1998-05-06",1104.92004394531,5264.6201171875,5992.39990234375,15243.83984375
"1131","1998-05-07",1095.14001464844,5164.89013671875,5938,15143.0302734375
"1132","1998-05-08",1108.14001464844,5270.60986328125,5969.7998046875,15149
"1133","1998-05-11",1106.64001464844,5348.75,6028.2998046875,15381.900390625
"1134","1998-05-12",1115.7900390625,5307.81982421875,5956.7001953125,15322.48046875
"1135","1998-05-13",1118.85998535156,5371.990234375,5972.89990234375,15343.8095703125
"1136","1998-05-14",1117.36999511719,5374.10986328125,5948.5,15307.6904296875
"1137","1998-05-15",1108.72998046875,5414.31005859375,5917.7998046875,15242.8603515625
"1138","1998-05-18",1105.81994628906,5343.66015625,5826.2001953125,15384.4697265625
"1139","1998-05-19",1109.52001953125,5441,5877.7998046875,15551.650390625
"1140","1998-05-20",1119.06005859375,5514.509765625,5907.39990234375,15652.9501953125
"1141","1998-05-21",1114.64001464844,5514.509765625,5935.60009765625,15845.25
"1142","1998-05-22",1110.46997070312,5530.18994140625,5955.60009765625,15801.650390625
"1143","1998-05-25",1110.46997070312,5592.4599609375,5955.60009765625,15783.1201171875
"1144","1998-05-26",1094.02001953125,5639.89013671875,5970.7001953125,15884.8203125
"1145","1998-05-27",1092.22998046875,5466.8798828125,5870.2001953125,15664.2900390625
"1146","1998-05-28",1097.59997558594,5507.35986328125,5862.2998046875,15796.5498046875
"1147","1998-05-29",1090.81994628906,5556.990234375,5870.7001953125,15670.7802734375
"1148","1998-06-01",1090.97998046875,5556.990234375,5837.89990234375,15321.0302734375
"1149","1998-06-02",1093.21997070312,5583.830078125,5842.2998046875,15554.4501953125
"1150","1998-06-03",1082.72998046875,5640.419921875,5898.39990234375,15347
"1151","1998-06-04",1094.82995605469,5605.3798828125,5860.7998046875,15426.4697265625
"1152","1998-06-05",1113.85998535156,5724.75,5947.2998046875,15323.4296875
"1153","1998-06-08",1115.71997070312,5787.0498046875,6037.7998046875,15294.7099609375
"1154","1998-06-09",1118.41003417969,5773.77001953125,6019.7998046875,15530.169921875
"1155","1998-06-10",1112.28002929688,5799.22021484375,5987.39990234375,15339.259765625
"1156","1998-06-11",1094.57995605469,5799.22021484375,5852.5,15014.0400390625
"1157","1998-06-12",1098.83996582031,5631.33984375,5769.7998046875,15022.330078125
"1158","1998-06-15",1077.01000976562,5581.240234375,5715.7001953125,14825.169921875
"1159","1998-06-16",1087.58996582031,5621.7099609375,5729.7001953125,14720.3798828125
"1160","1998-06-17",1107.10998535156,5742.830078125,5832.7001953125,14715.3798828125
"1161","1998-06-18",1106.36999511719,5689.89013671875,5812.10009765625,15361.5400390625
"1162","1998-06-19",1100.65002441406,5644.22021484375,5748.10009765625,15267.98046875
"1163","1998-06-22",1103.2099609375,5648.10986328125,5712.5,15309.08984375
"1164","1998-06-23",1119.48999023438,5748.33984375,5772,15054.599609375
"1165","1998-06-24",1132.88000488281,5784.39990234375,5804.89990234375,15123.1796875
"1166","1998-06-25",1129.28002929688,5886.72021484375,5859,15132.2197265625
"1167","1998-06-26",1133.19995117188,5870.490234375,5877.39990234375,15210.0400390625
"1168","1998-06-29",1138.48999023438,5933.72998046875,5884.5,15365.73046875
"1169","1998-06-30",1133.83996582031,5841.830078125,5832.60009765625,15830.26953125
"1170","1998-07-01",1148.56005859375,5910.509765625,5919.89990234375,16362.8896484375
"1171","1998-07-02",1146.42004394531,5905.14990234375,5960.2001953125,16471.580078125
"1172","1998-07-03",1146.42004394531,5961.4501953125,5988.39990234375,16511.240234375
"1173","1998-07-06",1157.32995605469,5942.06005859375,5990.2998046875,16350.4501953125
"1174","1998-07-07",1154.66003417969,5975.8798828125,6003.39990234375,16416.279296875
"1175","1998-07-08",1166.38000488281,6018.89013671875,6009.60009765625,16530.970703125
"1176","1998-07-09",1158.56005859375,6000.83984375,5969.7001953125,16446.94921875
"1177","1998-07-10",1164.32995605469,6001.240234375,5929.7001953125,16090.0595703125
"1178","1998-07-13",1165.18994140625,6023.31005859375,5958.2001953125,16360.3896484375
"1179","1998-07-14",1177.57995605469,6101.89990234375,6100.2001953125,16488.91015625
"1180","1998-07-15",1174.81005859375,6106.10009765625,6151.5,16614.140625
"1181","1998-07-16",1183.98999023438,6108,6116.7998046875,16731.919921875
"1182","1998-07-17",1186.75,6162.85986328125,6174,16570.779296875
"1183","1998-07-20",1184.09997558594,6186.08984375,6179,16570.779296875
"1184","1998-07-21",1165.06994628906,6184.10009765625,6132.7001953125,16556.689453125
"1185","1998-07-22",1164.07995605469,6081.10986328125,5989.60009765625,16293.0595703125
"1186","1998-07-23",1139.75,6043.81982421875,5976.2001953125,16188.009765625
"1187","1998-07-24",1140.80004882812,6040.580078125,5892.2998046875,16361.8896484375
"1188","1998-07-27",1147.27001953125,5854.35009765625,5836.2001953125,15944.3603515625
"1189","1998-07-28",1130.23999023438,5867.52001953125,5835.89990234375,16114.5400390625
"1190","1998-07-29",1125.2099609375,5828.740234375,5844.10009765625,16158.08984375
"1191","1998-07-30",1142.94995117188,5906.330078125,5910.7001953125,16201.599609375
"1192","1998-07-31",1120.67004394531,5861.18994140625,5837.10009765625,16378.9697265625
"1193","1998-08-03",1112.43994140625,5774.3798828125,5809.7001953125,16165.080078125
"1194","1998-08-04",1072.11999511719,5718.7001953125,5736.10009765625,16023.580078125
"1195","1998-08-05",1081.43005371094,5614.77001953125,5632.5,15992.16015625
"1196","1998-08-06",1089.63000488281,5528.1201171875,5594.10009765625,15876.2197265625
"1197","1998-08-07",1089.44995117188,5598.31982421875,5680.39990234375,15829.169921875
"1198","1998-08-10",1083.14001464844,5460.43017578125,5587.60009765625,15626.419921875
"1199","1998-08-11",1068.97998046875,5285.77978515625,5432.7998046875,15406.990234375
"1200","1998-08-12",1084.21997070312,5386.93994140625,5462.2001953125,15378.9697265625
"1201","1998-08-13",1074.91003417969,5355.02978515625,5399.5,15382.01953125
"1202","1998-08-14",1062.75,5473.72021484375,5455,15123.9296875
"1203","1998-08-17",1083.67004394531,5432.02978515625,5467.2001953125,14794.66015625
"1204","1998-08-18",1101.19995117188,5602.14990234375,5648.2001953125,15063.7900390625
"1205","1998-08-19",1098.06005859375,5601.93017578125,5694.2998046875,15406.33984375
"1206","1998-08-20",1091.59997558594,5486.759765625,5667.39990234375,15391.41015625
"1207","1998-08-21",1081.23999023438,5190.60009765625,5477,15298.2001953125
"1208","1998-08-24",1088.14001464844,5253.3798828125,5553.7001953125,14988.3603515625
"1209","1998-08-25",1092.84997558594,5407.02978515625,5654.39990234375,15072.9296875
"1210","1998-08-26",1084.18994140625,5247.6201171875,5545.39990234375,14866.0302734375
"1211","1998-08-27",1042.58996582031,5012.72998046875,5368.5,14413.7900390625
"1212","1998-08-28",1027.14001464844,4925.7998046875,5249.39990234375,13915.6298828125
"1213","1998-08-31",957.280029296875,4811.27978515625,5249.39990234375,14107.8896484375
"1214","1998-09-01",994.260009765625,4855.89990234375,5169.10009765625,14369.6298828125
"1215","1998-09-02",990.47998046875,4948.509765625,5235.89990234375,14376.6201171875
"1216","1998-09-03",982.260009765625,4797.1298828125,5118.7001953125,14261.240234375
"1217","1998-09-04",973.890014648438,4864.97021484375,5167,14042.91015625
"1218","1998-09-07",973.890014648438,4945.740234375,5347,14790.0595703125
"1219","1998-09-08",1023.46002197266,5095.6201171875,5344.2001953125,14913.490234375
"1220","1998-09-09",1006.20001220703,4958.43994140625,5311.2998046875,14755.5400390625
"1221","1998-09-10",980.190002441406,4744.0498046875,5136.60009765625,14666.0302734375
"1222","1998-09-11",1009.05999755859,4754.64990234375,5118.60009765625,13916.98046875
"1223","1998-09-14",1029.71997070312,4893.509765625,5268.60009765625,14227.3701171875
"1224","1998-09-15",1037.68005371094,4851.56005859375,5281.7001953125,14227.3701171875
"1225","1998-09-16",1045.47998046875,4872.18017578125,5291.7001953125,14197.7001953125
"1226","1998-09-17",1018.86999511719,4629.02978515625,5132.89990234375,13859.1396484375
"1227","1998-09-18",1020.09002685547,4623.3701171875,5055.60009765625,13983.1201171875
"1228","1998-09-21",1023.89001464844,4439.1298828125,4990.2998046875,13597.2998046875
